99942K04M04N  C2004 12 26.10968 00 48 42.25 -29 25 47.4          16.7 Rcm3346651
99942K04M04N  C2004 12 26.11017 00 48 42.62 -29 25 45.3          18.5 Rmm3346683
99942K04M04N  C2004 12 26.11028 00 48 42.25 -29 25 45.0          17.3 Rrm3346448
99942K04M04N 3C2004 12 26.11040 00 48 42.20 -29 25 44.8          16.7 Vom3346H06
99942K04M04N  C2004 12 26.11073 00 48 42.91 -29 25 43.0          16.8 Rcm3346651
99942K04M04N  C2004 12 26.11184 00 48 43.61 -29 25 38.1          16.9 Rcm3346651
99942K04M04N  C2004 12 26.11210 00 48 43.84 -29 25 38.1          18.1 Rmm3346683
99942K04M04N  C2004 12 26.11406 00 48 44.99 -29 25 29.3          18.4 Rmm3346683
99942K04M04N  C2004 12 26.11589 00 48 46.15 -29 25 21.2          18.8 Rmm3346683
99942K04M04N  C2004 12 26.11672 00 48 46.29 -29 25 17.4          17.5 Rrm3346448
99942K04M04N  C2004 12 26.11778 00 48 47.38 -29 25 13.2          18.0 Rmm3346683
99942K04M04N 3C2004 12 26.11845 00 48 47.24 -29 25 10.4          17.3 Vom3346H06
99942K04M04N  C2004 12 26.11846 00 48 47.75 -29 25 09.9          16.7 Rcm3346651
99942K04M04N  C2004 12 26.11984 00 48 48.61 -29 25 03.7          16.5 Rcm3346651
99942K04M04N  C2004 12 26.12074 00 48 49.17 -29 25 00.4          16.5 Rcm3346651
99942K04M04N  C2004 12 26.12165 00 48 49.74 -29 24 56.2          17.0 Rcm3346651
99942K04M04N  C2004 12 26.12258 00 48 50.30 -29 24 53.2          19.2 Rmm3346683
99942K04M04N  C2004 12 26.12302 00 48 50.59 -29 24 50.4          16.5 Rcm3346651
99942K04M04N  C2004 12 26.12317 00 48 50.31 -29 24 49.8          17.4 Rrm3346448
99942K04M04N  C2004 12 26.12642 00 48 52.84 -29 24 35.6          19.5 Rmm3346683
99942K04M04N  C2004 12 26.12876 00 48 54.19 -29 24 26.3          18.2 Rmm3346683
99942K04M04N  C2004 12 26.12961 00 48 54.32 -29 24 22.3          17.5 Rrm3346448
99942K04M04N  C2004 12 26.13063 00 48 55.36 -29 24 18.4          18.7 Rmm3346683
99942K04M04N  C2004 12 26.13175 00 48 56.05 -29 24 13.2          17.0 Rcm3346651
99942K04M04N  C2004 12 26.13247 00 48 56.44 -29 24 12.2          19.6 Rmm3346683
99942K04M04N  C2004 12 26.13293 00 48 56.81 -29 24 08.0          16.8 Rcm3346651
99942K04M04N  C2004 12 26.13392 00 48 57.40 -29 24 04.0          16.9 Rcm3346651
99942K04M04N  C2004 12 26.13439 00 48 57.77 -29 24 02.9          19.3 Rmm3346683
99942K04M04N  C2004 12 26.13606 00 48 58.39 -29 23 54.4          17.3 Rrm3346448
99942K04M04N  C2004 12 26.13644 00 48 58.99 -29 23 54.2          19.1 Rmm3346683
99942K04M04N  C2004 12 26.13836 00 49 00.21 -29 23 44.6          20.3 Rmm3346683
99942K04M04N  C2004 12 26.14032 00 49 01.42 -29 23 37.2          18.7 Rmm3346683
99942K04M04N  C2004 12 26.67579 00 54 52.45 -28 45 49.9          19.5  cm3346097
99942K04M04N  C2004 12 26.67878 00 54 54.27 -28 45 38.2          18.0  cm3346097
99942K04M04N  C2004 12 26.68205 00 54 56.42 -28 45 23.0          20.5  cm3346097
99942K04M04N  C2004 12 26.68317 00 54 57.02 -28 45 19.1          17.9  cm3346097
99942K04M04N  C2004 12 26.68429 00 54 57.75 -28 45 14.2          18.2  cm3346097
99942K04M04N  C2004 12 26.68524 00 54 58.26 -28 45 10.1          18.2  cm3346097
99942K04M04N  C2004 12 26.68602 00 54 58.67 -28 45 06.4          16.7  cm3346097
99942K04M04N  C2004 12 26.68679 00 54 59.21 -28 45 03.2          18.1  cm3346097
99942K04M04N  C2004 12 26.68755 00 54 59.64 -28 45 00.1          18.0  cm3346097
99942K04M04N  C2004 12 26.68833 00 55 00.14 -28 44 57.1          17.8  cm3346097
99942K04M04N  C2004 12 26.68912 00 55 00.61 -28 44 53.9          18.2  cm3346097
99942K04M04N  C2004 12 26.68990 00 55 01.08 -28 44 49.7          18.1  cm3346097
99942K04M04N  C2004 12 26.69067 00 55 01.54 -28 44 46.9          18.2  cm3346097
99942K04M04N  C2004 12 26.69802 00 55 06.00 -28 44 15.4          18.0  cm3346097
99942K04M04N  C2004 12 26.69990 00 55 07.12 -28 44 07.2          18.0  cm3346097
99942K04M04N  C2004 12 26.70067 00 55 07.59 -28 44 03.8          18.0  cm3346097
99942K04M04N  C2004 12 26.70145 00 55 08.06 -28 44 00.4          17.5  cm3346097
99942K04M04N  C2004 12 26.70221 00 55 08.57 -28 43 57.4          18.2  cm3346097
99942K04M04N  C2004 12 26.70392 00 55 09.62 -28 43 50.3          18.7  cm3346097
99942K04M04N  C2004 12 26.70464 00 55 10.04 -28 43 46.6          17.9  cm3346097
99942K04M04N  C2004 12 26.70542 00 55 10.51 -28 43 43.7          18.1  cm3346097
99942K04M04N  C2004 12 26.70616 00 55 10.93 -28 43 40.1          18.5  cm3346097
99942K04M04N  C2004 12 26.70834 00 55 12.27 -28 43 31.0          18.1  cm3346097
99942K04M04N  C2004 12 26.71025 00 55 13.44 -28 43 22.6          18.1  cm3346097
99942K04M04N  C2004 12 26.71098 00 55 13.87 -28 43 19.7          18.4  cm3346097
99942K04M04N  C2004 12 26.71245 00 55 14.78 -28 43 13.0          18.0  cm3346097
99942K04M04N  C2004 12 26.71318 00 55 15.20 -28 43 09.7          17.9  cm3346097
99942K04M04N  C2004 12 26.71392 00 55 15.65 -28 43 06.8          18.6  cm3346097
99942K04M04N  C2004 12 26.71465 00 55 16.07 -28 43 03.8          18.4  cm3346097
99942K04M04N  C2004 12 26.71538 00 55 16.51 -28 43 00.5          18.3  cm3346097
99942K04M04N  C2004 12 26.71612 00 55 16.95 -28 42 57.5          18.1  cm3346097
99942K04M04N  C2004 12 26.71686 00 55 17.47 -28 42 54.0          18.7  cm3346097
99942K04M04N  C2004 12 26.72205 00 55 20.63 -28 42 31.6          17.8  cm3346097
99942K04M04N  C2004 12 26.72279 00 55 21.08 -28 42 28.7          18.4  cm3346097
99942K04M04N  C2004 12 26.72644 00 55 23.26 -28 42 12.6          17.8  cm3346097
99942K04M04N  C2004 12 26.72909 00 55 24.85 -28 42 01.4          18.6  cm3346097
99942K04M04N  C2004 12 26.72983 00 55 25.30 -28 41 58.1          18.1  cm3346097
99942K04M04N  C2004 12 26.73059 00 55 25.76 -28 41 54.8          18.3  cm3346097
99942K04M04N  C2004 12 26.73131 00 55 26.20 -28 41 51.8          18.1  cm3346097
99942K04M04N  C2004 12 26.73204 00 55 26.68 -28 41 48.3          19.3  cm3346097
99942K04M04N  C2004 12 26.73350 00 55 27.55 -28 41 41.8          19.3  cm3346097
99942K04M04N  C2004 12 26.73500 00 55 28.45 -28 41 35.6          18.2  cm3346097
