99942         C2021 01 28.91985 11 34 06.86 -19 16 09.4          16.8 rV~4cty217
99942         C2021 01 28.92063 11 34 06.78 -19 16 09.6          16.8 rV~4cty217
99942         C2021 01 28.92140 11 34 06.70 -19 16 09.9          16.8 rV~4cty217
99942         C2021 01 28.92451 11 34 06.39 -19 16 10.8          16.8 rV~4cty217
99942         C2021 01 28.92839 11 34 06.00 -19 16 12.1          16.8 rV~4cty217
99942         C2021 01 28.92917 11 34 05.92 -19 16 12.3          16.9 rV~4cty217
99942         C2021 01 28.93150 11 34 05.69 -19 16 13.1          16.8 rV~4cty217
99942         C2021 01 28.93228 11 34 05.61 -19 16 13.3          16.9 rV~4cty217
99942        1C2021 01 29.17845211 33 44.194-19 17 29.28         17.1 GV~4ctyZ84
99942        1C2021 01 29.24665411 33 37.251-19 17 47.67         16.7 GV~4ctyZ84
99942         C2021 01 29.50926711 33 17.34 -19 19 00.2          16.62oV~4ctyT08
99942         C2021 01 29.51111311 33 17.14 -19 19 00.9          16.45oV~4ctyT08
99942         C2021 01 29.51434011 33 16.75 -19 19 02.1          16.54oV~4ctyT08
99942         C2021 01 29.51940711 33 16.20 -19 19 03.6          16.61oV~4ctyT08
99942         C2021 01 30.46678911 31 50.69 -19 23 25.7          16.61oV~4ctyT08
99942         C2021 01 30.46863111 31 50.47 -19 23 26.1          16.63oV~4ctyT08
99942         C2021 01 30.47231211 31 50.06 -19 23 27.3          16.65oV~4ctyT08
99942         C2021 01 30.47738211 31 49.48 -19 23 28.8          16.57oV~4ctyT08
99942        KC2021 02 02.12920 11 27 09.36 -19 32 10.5                V~4cty204
99942        KC2021 02 02.13302 11 27 08.86 -19 32 10.8                V~4cty204
99942        KC2021 02 02.13684 11 27 08.34 -19 32 11.5          16.4 GV~4cty204
99942         C2021 02 02.51422511 26 25.86 -19 32 37.8          16.69oV~4ctyT08
99942         C2021 02 02.51699011 26 25.45 -19 32 38.5          16.71oV~4ctyT08
99942         C2021 02 02.51745111 26 25.40 -19 32 38.2          16.70oV~4ctyT08
99942         C2021 02 02.52297911 26 24.61 -19 32 38.9          16.72oV~4ctyT08
99942         C2021 02 02.52574211 26 24.24 -19 32 39.4          16.61oV~4ctyT08
99942         C2021 02 02.52804311 26 23.90 -19 32 39.2          16.63oV~4ctyT08
99942        1C2021 02 02.62841 11 26 13.05 -19 32 01.8                V~4ctyQ62
99942        1C2021 02 02.63012 11 26 12.82 -19 32 02.1                V~4ctyQ62
99942        1C2021 02 02.63183 11 26 12.59 -19 32 02.1          16.8 GV~4ctyQ62
99942        KC2021 02 02.95343611 25 34.70 -19 33 23.3          16.5 GV~4ctyL34
99942        KC2021 02 03.00037511 25 28.23 -19 33 29.9          16.3 GV~4ctyL34
99942        KC2021 02 03.03750311 25 22.99 -19 33 33.0          16.4 GV~4ctyL34
99942         C2021 02 04.67142 11 21 52.64 -19 33 59.9          14.9 Vq~4ctyQ21
99942         C2021 02 04.67455 11 21 52.11 -19 34 00.4          14.9 Vq~4ctyQ21
99942         C2021 02 04.67772 11 21 51.60 -19 34 00.7          14.8 Vq~4ctyQ21
99942         C2021 02 04.68087 11 21 51.18 -19 33 59.0          16.1 Vq~4ctyQ21
99942        1C2021 02 04.91812 11 21 17.95 -19 33 52.3          16.3 GV~4cty186
99942        1C2021 02 04.92457 11 21 16.92 -19 33 51.9          16.4 GV~4cty186
99942        1C2021 02 04.92816 11 21 16.38 -19 33 51.2          16.3 GV~4cty186
